locusId	sysName	desc	comb	setAS7 1-5	setAS8 5
HNEAP_RS08000	HNEAP_RS08000	urea ABC transporter substrate-binding protein	HNEAP_RS08000 urea ABC transporter substrate-binding protein	2399	1906
HNEAP_RS08005	HNEAP_RS08005	acetamidase/formamidase family protein	HNEAP_RS08005 acetamidase/formamidase family protein	1409	1159
HNEAP_RS08015	HNEAP_RS08015	hypothetical protein	HNEAP_RS08015 hypothetical protein	1223	918
HNEAP_RS08020	HNEAP_RS08020	oxidoreductase	HNEAP_RS08020 oxidoreductase	2621	1990
HNEAP_RS08025	HNEAP_RS08025	TetR family transcriptional regulator	HNEAP_RS08025 TetR family transcriptional regulator	1447	1079
HNEAP_RS08030	HNEAP_RS08030	NAD(P)-dependent oxidoreductase	HNEAP_RS08030 NAD(P)-dependent oxidoreductase	741	638
HNEAP_RS08035	HNEAP_RS08035	TetR/AcrR family transcriptional regulator	HNEAP_RS08035 TetR/AcrR family transcriptional regulator	627	509
HNEAP_RS08040	HNEAP_RS08040	DUF1348 domain-containing protein	HNEAP_RS08040 DUF1348 domain-containing protein	668	498
HNEAP_RS08050	HNEAP_RS08050	lytic transglycosylase	HNEAP_RS08050 lytic transglycosylase	578	462
HNEAP_RS08055	HNEAP_RS08055	TraB family protein	HNEAP_RS08055 TraB family protein	1686	1284
HNEAP_RS08060	HNEAP_RS08060	DNA topoisomerase III	HNEAP_RS08060 DNA topoisomerase III	3615	2852
HNEAP_RS08070	HNEAP_RS08070	P-type conjugative transfer protein TrbL	HNEAP_RS08070 P-type conjugative transfer protein TrbL	1393	1062
HNEAP_RS08075	HNEAP_RS08075	hypothetical protein	HNEAP_RS08075 hypothetical protein	572	433
HNEAP_RS08080	HNEAP_RS08080	P-type conjugative transfer protein TrbJ	HNEAP_RS08080 P-type conjugative transfer protein TrbJ	839	619
HNEAP_RS08085	HNEAP_RS08085	type IV transporter system CagE/TrbE/VirB	HNEAP_RS08085 type IV transporter system CagE/TrbE/VirB	4028	3186
HNEAP_RS08090	HNEAP_RS08090	conjugal transfer protein TrbD	HNEAP_RS08090 conjugal transfer protein TrbD	131	92
HNEAP_RS08095	HNEAP_RS08095	conjugal transfer protein TrbC	HNEAP_RS08095 conjugal transfer protein TrbC	493	421
HNEAP_RS08100	HNEAP_RS08100	N-acetyltransferase	HNEAP_RS08100 N-acetyltransferase	364	284
HNEAP_RS08105	HNEAP_RS08105	DUF1778 domain-containing protein	HNEAP_RS08105 DUF1778 domain-containing protein	161	133
HNEAP_RS08110	HNEAP_RS08110	P-type conjugative transfer ATPase TrbB	HNEAP_RS08110 P-type conjugative transfer ATPase TrbB	1719	1368
HNEAP_RS08115	HNEAP_RS08115	hypothetical protein	HNEAP_RS08115 hypothetical protein	2063	1649
HNEAP_RS08120	HNEAP_RS08120	type II toxin-antitoxin system RelE/ParE family toxin	HNEAP_RS08120 type II toxin-antitoxin system RelE/ParE family toxin	594	469
HNEAP_RS08130	HNEAP_RS08130	helix-turn-helix domain-containing protein	HNEAP_RS08130 helix-turn-helix domain-containing protein	53	49
HNEAP_RS08135	HNEAP_RS08135	hypothetical protein	HNEAP_RS08135 hypothetical protein	264	230
HNEAP_RS08145	HNEAP_RS08145	hypothetical protein	HNEAP_RS08145 hypothetical protein	1758	1305
HNEAP_RS08155	HNEAP_RS08155	addiction module antidote protein  HigA family	HNEAP_RS08155 addiction module antidote protein  HigA family	356	266
HNEAP_RS08165	HNEAP_RS08165	hypothetical protein	HNEAP_RS08165 hypothetical protein	1181	874
HNEAP_RS08170	HNEAP_RS08170	hypothetical protein	HNEAP_RS08170 hypothetical protein	164	124
HNEAP_RS08175	HNEAP_RS08175	RES domain-containing protein	HNEAP_RS08175 RES domain-containing protein	992	745
HNEAP_RS08185	HNEAP_RS08185	hypothetical protein	HNEAP_RS08185 hypothetical protein	217	156
HNEAP_RS08190	HNEAP_RS08190	hypothetical protein	HNEAP_RS08190 hypothetical protein	253	205
HNEAP_RS08195	HNEAP_RS08195	hypothetical protein	HNEAP_RS08195 hypothetical protein	207	178
HNEAP_RS08200	HNEAP_RS08200	hypothetical protein	HNEAP_RS08200 hypothetical protein	525	470
HNEAP_RS08205	HNEAP_RS08205	DUF3363 domain-containing protein	HNEAP_RS08205 DUF3363 domain-containing protein	1126	955
HNEAP_RS08210	HNEAP_RS08210	hypothetical protein	HNEAP_RS08210 hypothetical protein	1465	1240
HNEAP_RS08215	HNEAP_RS08215	hypothetical protein	HNEAP_RS08215 hypothetical protein	1684	1386
HNEAP_RS08220	HNEAP_RS08220	hypothetical protein	HNEAP_RS08220 hypothetical protein	673	479
HNEAP_RS08225	HNEAP_RS08225	hypothetical protein	HNEAP_RS08225 hypothetical protein	22	34
HNEAP_RS08230	HNEAP_RS08230	DUF1738 domain-containing protein	HNEAP_RS08230 DUF1738 domain-containing protein	2297	1639
HNEAP_RS08235	HNEAP_RS08235	TRAG family protein	HNEAP_RS08235 TRAG family protein	5076	4065
HNEAP_RS08240	HNEAP_RS08240	single-stranded DNA-binding protein	HNEAP_RS08240 single-stranded DNA-binding protein	605	450
HNEAP_RS08245	HNEAP_RS08245	cysteine hydrolase	HNEAP_RS08245 cysteine hydrolase	588	460
HNEAP_RS08250	HNEAP_RS08250	dihydrofolate reductase	HNEAP_RS08250 dihydrofolate reductase	356	286
HNEAP_RS08265	HNEAP_RS08265	hypothetical protein	HNEAP_RS08265 hypothetical protein	661	508
HNEAP_RS08275	HNEAP_RS08275	ATPase	HNEAP_RS08275 ATPase	762	523
HNEAP_RS08280	HNEAP_RS08280	hypothetical protein	HNEAP_RS08280 hypothetical protein	1070	812
HNEAP_RS08285	HNEAP_RS08285	hypothetical protein	HNEAP_RS08285 hypothetical protein	1735	1275
HNEAP_RS08290	HNEAP_RS08290	transglutaminase family protein	HNEAP_RS08290 transglutaminase family protein	545	433
HNEAP_RS08305	HNEAP_RS08305	hypothetical protein	HNEAP_RS08305 hypothetical protein	252	184
HNEAP_RS08310	HNEAP_RS08310	P-type conjugative transfer protein TrbG	HNEAP_RS08310 P-type conjugative transfer protein TrbG	2257	1803
HNEAP_RS08320	HNEAP_RS08320	hypothetical protein	HNEAP_RS08320 hypothetical protein	153	156
HNEAP_RS08335	HNEAP_RS08335	hypothetical protein	HNEAP_RS08335 hypothetical protein	91	78
HNEAP_RS08340	HNEAP_RS08340	hypothetical protein	HNEAP_RS08340 hypothetical protein	252	184
HNEAP_RS08345	HNEAP_RS08345	hypothetical protein	HNEAP_RS08345 hypothetical protein	2929	2331
HNEAP_RS08350	HNEAP_RS08350	low molecular weight phosphotyrosine protein phosphatase	HNEAP_RS08350 low molecular weight phosphotyrosine protein phosphatase	998	737
HNEAP_RS08355	HNEAP_RS08355	amino acid permease	HNEAP_RS08355 amino acid permease	1663	1362
HNEAP_RS08360	HNEAP_RS08360	exodeoxyribonuclease VII small subunit	HNEAP_RS08360 exodeoxyribonuclease VII small subunit	83	76
HNEAP_RS08375	HNEAP_RS08375	6-carboxytetrahydropterin synthase QueD	HNEAP_RS08375 6-carboxytetrahydropterin synthase QueD	92	91
HNEAP_RS08385	HNEAP_RS08385	PAS/PAC sensor-containing diguanylate cyclase/phosphodiesterase	HNEAP_RS08385 PAS/PAC sensor-containing diguanylate cyclase/phosphodiesterase	3481	2823
HNEAP_RS08390	HNEAP_RS08390	TatD family deoxyribonuclease	HNEAP_RS08390 TatD family deoxyribonuclease	1081	887
HNEAP_RS08395	HNEAP_RS08395	chemotaxis protein MotA	HNEAP_RS08395 chemotaxis protein MotA	1446	1190
HNEAP_RS08400	HNEAP_RS08400	OmpA/MotB domain-containing protein	HNEAP_RS08400 OmpA/MotB domain-containing protein	1811	1522
HNEAP_RS08405	HNEAP_RS08405	HIT family protein	HNEAP_RS08405 HIT family protein	194	156
HNEAP_RS08410	HNEAP_RS08410	GGDEF domain-containing protein	HNEAP_RS08410 GGDEF domain-containing protein	3617	2901
HNEAP_RS08415	HNEAP_RS08415	DNA polymerase I	HNEAP_RS08415 DNA polymerase I	660	503
HNEAP_RS08420	HNEAP_RS08420	TIGR00730 family Rossman fold protein	HNEAP_RS08420 TIGR00730 family Rossman fold protein	815	721
HNEAP_RS08430	HNEAP_RS08430	tRNA dihydrouridine synthase DusB	HNEAP_RS08430 tRNA dihydrouridine synthase DusB	1958	1565
HNEAP_RS08440	HNEAP_RS08440	hypothetical protein	HNEAP_RS08440 hypothetical protein	1078	893
HNEAP_RS08445	HNEAP_RS08445	diguanylate cyclase	HNEAP_RS08445 diguanylate cyclase	2688	2272
HNEAP_RS08455	HNEAP_RS08455	phosphoglycerate mutase	HNEAP_RS08455 phosphoglycerate mutase	684	518
HNEAP_RS08460	HNEAP_RS08460	signaling modulator of AmpD  AmpE	HNEAP_RS08460 signaling modulator of AmpD  AmpE	1205	984
HNEAP_RS08465	HNEAP_RS08465	1 6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	HNEAP_RS08465 1 6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	1614	1206
HNEAP_RS08470	HNEAP_RS08470	TetR/AcrR family transcriptional regulator	HNEAP_RS08470 TetR/AcrR family transcriptional regulator	1572	1275
HNEAP_RS08475	HNEAP_RS08475	hypothetical protein	HNEAP_RS08475 hypothetical protein	239	202
HNEAP_RS08480	HNEAP_RS08480	hypothetical protein	HNEAP_RS08480 hypothetical protein	1240	1036
HNEAP_RS08485	HNEAP_RS08485	EamA/RhaT family transporter	HNEAP_RS08485 EamA/RhaT family transporter	1104	907
HNEAP_RS08490	HNEAP_RS08490	4-carboxymuconolactone decarboxylase	HNEAP_RS08490 4-carboxymuconolactone decarboxylase	707	698
HNEAP_RS08495	HNEAP_RS08495	CinA family protein	HNEAP_RS08495 CinA family protein	83	60
HNEAP_RS08500	HNEAP_RS08500	hypothetical protein	HNEAP_RS08500 hypothetical protein	668	554
HNEAP_RS08505	HNEAP_RS08505	thiamine-binding protein	HNEAP_RS08505 thiamine-binding protein	89	84
HNEAP_RS08510	HNEAP_RS08510	peptidase S8	HNEAP_RS08510 peptidase S8	4822	3879
HNEAP_RS08515	HNEAP_RS08515	hypothetical protein	HNEAP_RS08515 hypothetical protein	783	634
HNEAP_RS08520	HNEAP_RS08520	DNA damage-inducible protein DinB	HNEAP_RS08520 DNA damage-inducible protein DinB	815	689
HNEAP_RS08530	HNEAP_RS08530	PLP-dependent aminotransferase family protein	HNEAP_RS08530 PLP-dependent aminotransferase family protein	1162	974
HNEAP_RS08535	HNEAP_RS08535	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	HNEAP_RS08535 23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	832	680
HNEAP_RS08540	HNEAP_RS08540	FimV protein	HNEAP_RS08540 FimV protein	10194	7277
HNEAP_RS08555	HNEAP_RS08555	permease	HNEAP_RS08555 permease	1471	1143
HNEAP_RS08570	HNEAP_RS08570	LysR family transcriptional regulator	HNEAP_RS08570 LysR family transcriptional regulator	2258	1856
HNEAP_RS08575	HNEAP_RS08575	alkene reductase	HNEAP_RS08575 alkene reductase	1801	1479
HNEAP_RS08580	HNEAP_RS08580	DUF2288 domain-containing protein	HNEAP_RS08580 DUF2288 domain-containing protein	559	465
HNEAP_RS08590	HNEAP_RS08590	hypothetical protein	HNEAP_RS08590 hypothetical protein	175	131
HNEAP_RS08615	HNEAP_RS08615	biopolymer transporter ExbD	HNEAP_RS08615 biopolymer transporter ExbD	1024	922
HNEAP_RS08620	HNEAP_RS08620	MotA/TolQ/ExbB proton channel family protein	HNEAP_RS08620 MotA/TolQ/ExbB proton channel family protein	1462	1287
HNEAP_RS08625	HNEAP_RS08625	DUF4140 domain-containing protein	HNEAP_RS08625 DUF4140 domain-containing protein	1300	1091
HNEAP_RS08635	HNEAP_RS08635	nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	HNEAP_RS08635 nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase	1934	1590
HNEAP_RS08640	HNEAP_RS08640	TIGR02099 family protein	HNEAP_RS08640 TIGR02099 family protein	560	466
HNEAP_RS08645	HNEAP_RS08645	Rne/Rng family ribonuclease	HNEAP_RS08645 Rne/Rng family ribonuclease	2711	2240
HNEAP_RS08650	HNEAP_RS08650	septum formation inhibitor Maf	HNEAP_RS08650 septum formation inhibitor Maf	554	459
HNEAP_RS08655	HNEAP_RS08655	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	HNEAP_RS08655 23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	493	390
HNEAP_RS08660	HNEAP_RS08660	ribosome silencing factor	HNEAP_RS08660 ribosome silencing factor	915	777
HNEAP_RS08680	HNEAP_RS08680	lipoprotein B	HNEAP_RS08680 lipoprotein B	90	80
HNEAP_RS08690	HNEAP_RS08690	hypothetical protein	HNEAP_RS08690 hypothetical protein	261	258
HNEAP_RS08700	HNEAP_RS08700	peptidase	HNEAP_RS08700 peptidase	934	755
HNEAP_RS08705	HNEAP_RS08705	translocation/assembly module TamB	HNEAP_RS08705 translocation/assembly module TamB	4705	3859
HNEAP_RS08710	HNEAP_RS08710	hypothetical protein	HNEAP_RS08710 hypothetical protein	1363	1078
HNEAP_RS08715	HNEAP_RS08715	outer membrane protein assembly factor	HNEAP_RS08715 outer membrane protein assembly factor	2649	2195
HNEAP_RS08725	HNEAP_RS08725	EamA family transporter	HNEAP_RS08725 EamA family transporter	1012	766
HNEAP_RS08730	HNEAP_RS08730	thioredoxin	HNEAP_RS08730 thioredoxin	494	396
HNEAP_RS08735	HNEAP_RS08735	ribonuclease Rne/Rng family	HNEAP_RS08735 ribonuclease Rne/Rng family	276	209
HNEAP_RS08745	HNEAP_RS08745	RluA family pseudouridine synthase	HNEAP_RS08745 RluA family pseudouridine synthase	1551	1214
HNEAP_RS08750	HNEAP_RS08750	haloacid dehalogenase	HNEAP_RS08750 haloacid dehalogenase	1243	1016
HNEAP_RS08755	HNEAP_RS08755	signal peptide peptidase SppA	HNEAP_RS08755 signal peptide peptidase SppA	1238	1070
HNEAP_RS08760	HNEAP_RS08760	ATP-dependent Clp protease adapter ClpS	HNEAP_RS08760 ATP-dependent Clp protease adapter ClpS	246	173
HNEAP_RS08765	HNEAP_RS08765	ATP-dependent Clp protease ATP-binding subunit ClpA	HNEAP_RS08765 ATP-dependent Clp protease ATP-binding subunit ClpA	1702	1424
HNEAP_RS08775	HNEAP_RS08775	nitroreductase	HNEAP_RS08775 nitroreductase	481	422
HNEAP_RS08780	HNEAP_RS08780	hypothetical protein	HNEAP_RS08780 hypothetical protein	810	637
HNEAP_RS08785	HNEAP_RS08785	hypothetical protein	HNEAP_RS08785 hypothetical protein	807	731
HNEAP_RS08790	HNEAP_RS08790	flagellar hook-associated protein 3	HNEAP_RS08790 flagellar hook-associated protein 3	1699	1475
HNEAP_RS08795	HNEAP_RS08795	flagellar hook-associated protein FlgK	HNEAP_RS08795 flagellar hook-associated protein FlgK	4586	3742
HNEAP_RS08800	HNEAP_RS08800	flagellar assembly peptidoglycan hydrolase FlgJ	HNEAP_RS08800 flagellar assembly peptidoglycan hydrolase FlgJ	3325	2783
HNEAP_RS08805	HNEAP_RS08805	flagellar basal body P-ring protein FlgI	HNEAP_RS08805 flagellar basal body P-ring protein FlgI	1998	1688
HNEAP_RS08810	HNEAP_RS08810	flagellar basal body L-ring protein FlgH	HNEAP_RS08810 flagellar basal body L-ring protein FlgH	1091	904
HNEAP_RS08815	HNEAP_RS08815	flagellar basal-body rod protein FlgG	HNEAP_RS08815 flagellar basal-body rod protein FlgG	1590	1363
HNEAP_RS08820	HNEAP_RS08820	flagellar basal-body rod protein FlgF	HNEAP_RS08820 flagellar basal-body rod protein FlgF	2254	1852
HNEAP_RS08825	HNEAP_RS08825	flagellar hook protein FlgE	HNEAP_RS08825 flagellar hook protein FlgE	2396	1951
HNEAP_RS08830	HNEAP_RS08830	flagellar hook capping protein	HNEAP_RS08830 flagellar hook capping protein	2303	1904
HNEAP_RS08835	HNEAP_RS08835	flagellar basal body rod protein FlgC	HNEAP_RS08835 flagellar basal body rod protein FlgC	1279	1095
HNEAP_RS08840	HNEAP_RS08840	flagellar basal body rod protein FlgB	HNEAP_RS08840 flagellar basal body rod protein FlgB	863	757
HNEAP_RS08845	HNEAP_RS08845	HlyC/CorC family transporter	HNEAP_RS08845 HlyC/CorC family transporter	422	342
HNEAP_RS08850	HNEAP_RS08850	DNA repair protein RadA	HNEAP_RS08850 DNA repair protein RadA	899	787
HNEAP_RS08860	HNEAP_RS08860	hypothetical protein	HNEAP_RS08860 hypothetical protein	332	226
HNEAP_RS08865	HNEAP_RS08865	electron transport complex subunit RsxE	HNEAP_RS08865 electron transport complex subunit RsxE	193	153
HNEAP_RS08870	HNEAP_RS08870	RnfABCDGE type electron transport complex subunit G	HNEAP_RS08870 RnfABCDGE type electron transport complex subunit G	17	22
HNEAP_RS08880	HNEAP_RS08880	electron transport complex subunit RsxC	HNEAP_RS08880 electron transport complex subunit RsxC	154	96
HNEAP_RS08895	HNEAP_RS08895	NADH-ubiquinone oxidoreductase	HNEAP_RS08895 NADH-ubiquinone oxidoreductase	2667	2204
HNEAP_RS08900	HNEAP_RS08900	NADH ubiquinone oxidoreductase	HNEAP_RS08900 NADH ubiquinone oxidoreductase	1728	1367
HNEAP_RS08905	HNEAP_RS08905	NADH-quinone oxidoreductase subunit D	HNEAP_RS08905 NADH-quinone oxidoreductase subunit D	2243	1823
HNEAP_RS08910	HNEAP_RS08910	NADH dehydrogenase	HNEAP_RS08910 NADH dehydrogenase	1933	1605
HNEAP_RS08915	HNEAP_RS08915	hydrogenase	HNEAP_RS08915 hydrogenase	636	557
HNEAP_RS08920	HNEAP_RS08920	formate hydrogenlyase	HNEAP_RS08920 formate hydrogenlyase	1512	1203
HNEAP_RS08945	HNEAP_RS08945	hypothetical protein	HNEAP_RS08945 hypothetical protein	2069	1751
HNEAP_RS08950	HNEAP_RS08950	FMN-binding protein	HNEAP_RS08950 FMN-binding protein	671	600
HNEAP_RS08955	HNEAP_RS08955	FAD:protein FMN transferase	HNEAP_RS08955 FAD:protein FMN transferase	817	677
HNEAP_RS08960	HNEAP_RS08960	hypothetical protein	HNEAP_RS08960 hypothetical protein	685	593
HNEAP_RS08965	HNEAP_RS08965	mechanosensitive ion channel MscS	HNEAP_RS08965 mechanosensitive ion channel MscS	7765	6211
HNEAP_RS08970	HNEAP_RS08970	excinuclease ABC subunit UvrC	HNEAP_RS08970 excinuclease ABC subunit UvrC	2350	1872
HNEAP_RS08975	HNEAP_RS08975	DNA-binding response regulator	HNEAP_RS08975 DNA-binding response regulator	2042	1639
HNEAP_RS08980	HNEAP_RS08980	CYTH domain-containing protein	HNEAP_RS08980 CYTH domain-containing protein	426	354
HNEAP_RS08985	HNEAP_RS08985	ketoacyl-ACP synthase III	HNEAP_RS08985 ketoacyl-ACP synthase III	1929	1552
HNEAP_RS09010	HNEAP_RS09010	lysophospholipid transporter LplT	HNEAP_RS09010 lysophospholipid transporter LplT	1431	1184
HNEAP_RS09015	HNEAP_RS09015	hypothetical protein	HNEAP_RS09015 hypothetical protein	519	431
HNEAP_RS09020	HNEAP_RS09020	DNA-binding response regulator	HNEAP_RS09020 DNA-binding response regulator	1271	999
HNEAP_RS09025	HNEAP_RS09025	ATP-binding protein	HNEAP_RS09025 ATP-binding protein	2074	1763
HNEAP_RS09030	HNEAP_RS09030	divalent metal cation transporter	HNEAP_RS09030 divalent metal cation transporter	1	0
HNEAP_RS09040	HNEAP_RS09040	lipoprotein	HNEAP_RS09040 lipoprotein	761	608
HNEAP_RS09045	HNEAP_RS09045	hypothetical protein	HNEAP_RS09045 hypothetical protein	559	457
HNEAP_RS09050	HNEAP_RS09050	hypothetical protein	HNEAP_RS09050 hypothetical protein	1902	1581
HNEAP_RS09060	HNEAP_RS09060	peptide chain release factor 3	HNEAP_RS09060 peptide chain release factor 3	272	238
HNEAP_RS09065	HNEAP_RS09065	hypothetical protein	HNEAP_RS09065 hypothetical protein	516	379
HNEAP_RS09070	HNEAP_RS09070	folate-binding protein	HNEAP_RS09070 folate-binding protein	313	311
HNEAP_RS09080	HNEAP_RS09080	tRNA (guanosine(46)-N7)-methyltransferase TrmB	HNEAP_RS09080 tRNA (guanosine(46)-N7)-methyltransferase TrmB	739	642
HNEAP_RS09085	HNEAP_RS09085	hypothetical protein	HNEAP_RS09085 hypothetical protein	437	357
HNEAP_RS09100	HNEAP_RS09100	type 11 methyltransferase	HNEAP_RS09100 type 11 methyltransferase	484	396
HNEAP_RS09105	HNEAP_RS09105	MFS transporter	HNEAP_RS09105 MFS transporter	1061	933
HNEAP_RS09110	HNEAP_RS09110	DUF1294 domain-containing protein	HNEAP_RS09110 DUF1294 domain-containing protein	946	757
HNEAP_RS09120	HNEAP_RS09120	AMP-dependent synthetase and ligase	HNEAP_RS09120 AMP-dependent synthetase and ligase	7	3
HNEAP_RS09140	HNEAP_RS09140	YggT family protein	HNEAP_RS09140 YggT family protein	360	312
HNEAP_RS09150	HNEAP_RS09150	YggS family pyridoxal phosphate-dependent enzyme	HNEAP_RS09150 YggS family pyridoxal phosphate-dependent enzyme	933	731
HNEAP_RS09155	HNEAP_RS09155	type IV pili twitching motility protein PilT	HNEAP_RS09155 type IV pili twitching motility protein PilT	1191	958
HNEAP_RS09160	HNEAP_RS09160	twitching motility protein PilT	HNEAP_RS09160 twitching motility protein PilT	345	278
HNEAP_RS09165	HNEAP_RS09165	twitching motility protein PilT	HNEAP_RS09165 twitching motility protein PilT	1085	868
HNEAP_RS09170	HNEAP_RS09170	cytochrome C class I	HNEAP_RS09170 cytochrome C class I	622	497
HNEAP_RS09175	HNEAP_RS09175	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS09175 pyridine nucleotide-disulfide oxidoreductase	1546	1205
HNEAP_RS09185	HNEAP_RS09185	hypothetical protein	HNEAP_RS09185 hypothetical protein	1667	1408
HNEAP_RS09190	HNEAP_RS09190	cytochrome c4	HNEAP_RS09190 cytochrome c4	1399	1128
HNEAP_RS09195	HNEAP_RS09195	Fe(2+)-trafficking protein	HNEAP_RS09195 Fe(2+)-trafficking protein	142	109
HNEAP_RS09200	HNEAP_RS09200	A/G-specific adenine glycosylase	HNEAP_RS09200 A/G-specific adenine glycosylase	2200	1847
HNEAP_RS09215	HNEAP_RS09215	hypothetical protein	HNEAP_RS09215 hypothetical protein	1128	921
HNEAP_RS09220	HNEAP_RS09220	glycoside hydrolase	HNEAP_RS09220 glycoside hydrolase	615	437
HNEAP_RS09225	HNEAP_RS09225	D-hexose-6-phosphate mutarotase	HNEAP_RS09225 D-hexose-6-phosphate mutarotase	554	479
HNEAP_RS09230	HNEAP_RS09230	type IV pilus assembly PilZ	HNEAP_RS09230 type IV pilus assembly PilZ	634	481
HNEAP_RS09235	HNEAP_RS09235	6-phosphofructokinase	HNEAP_RS09235 6-phosphofructokinase	2498	1919
HNEAP_RS09245	HNEAP_RS09245	sterol-binding protein	HNEAP_RS09245 sterol-binding protein	548	408
HNEAP_RS09250	HNEAP_RS09250	hypothetical protein	HNEAP_RS09250 hypothetical protein	574	455
HNEAP_RS09255	HNEAP_RS09255	GNAT family N-acetyltransferase	HNEAP_RS09255 GNAT family N-acetyltransferase	4060	3294
HNEAP_RS09260	HNEAP_RS09260	deacetylase	HNEAP_RS09260 deacetylase	998	795
HNEAP_RS09280	HNEAP_RS09280	bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	HNEAP_RS09280 bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II	52	26
HNEAP_RS09285	HNEAP_RS09285	riboflavin synthase	HNEAP_RS09285 riboflavin synthase	38	23
HNEAP_RS09295	HNEAP_RS09295	transcriptional regulator NrdR	HNEAP_RS09295 transcriptional regulator NrdR	427	306
HNEAP_RS09305	HNEAP_RS09305	hypothetical protein	HNEAP_RS09305 hypothetical protein	187	179
